file,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR,XGB
DTLZ7_20var_2obj_400samples_uniform.csv,0.7433163276097059,0.45978366151561534,0.5311388066835978,-1.0733864829626127,0.7727861372407209,0.493238351409632,-0.3120428650762779,0.4878743810896823,0.5087448199185884,0.6184393882711582,0.4426080676452051
DTLZ4_30var_2obj_500samples_uniform.csv,-0.1169501632245109,-0.8338186095027187,-0.0631593401828201,-0.3316620083302966,-0.04898455976706817,-0.16580683767282278,-4.232360851218815,-0.894315685506357,-0.09075243109700137,-1.951377717344764,0.21758664018560303
DTLZ7_20var_2obj_250samples_uniform.csv,0.6764934528850084,0.2815167313627759,0.37528741317083414,-1.7500427877711848,0.7515989457716594,0.35304031226124444,-0.7644325661357652,0.37065355396635247,0.3283167074342034,0.4253330483614334,0.2570392685910702
DTLZ3_20var_2obj_1500samples_uniform.csv,-0.0022713617579808165,0.016426065044074734,0.7471022785136759,0.6220504970539814,0.7177742966534755,0.5001138205434523,0.5829301144474206,0.755447512563983,0.7595086292673877,0.7530041962087137,0.7165707479547523
DTLZ3_10var_2obj_350samples_uniform.csv,0.025286749112893303,-1.9213117943455025,0.559828918485288,0.21479016468140977,0.608946085817963,0.43918909773370485,0.19058849959974677,0.6090359048082578,0.616998343769769,0.5267731011236328,0.5395881155843525
DTLZ1_10var_2obj_900samples_normal.csv,0.10517738523190046,-0.2229904603132853,0.3761748887507448,-7.320391381937418,0.3421346072057272,0.19798049386570382,-0.2352497732297767,0.35092430894764093,0.3569049836721918,0.3440722491627569,0.23472091393764016
DTLZ4_20var_2obj_350samples_normal.csv,-0.23722271465143474,-0.3321443576543326,-0.2818357411310328,-1.5507456577133043,-0.0739130970092523,-0.3043349218384179,-1.1047315905350925,-0.290918799834478,-0.2798582339121163,-0.41882244798474466,-0.4934288803934175
DTLZ2_10var_2obj_150samples_normal.csv,0.10218262578677084,-2.118482970381082,0.3050324684393172,-2.1258071149935827,0.012382614132887992,0.06938925765831927,-0.7522678301683863,0.3908208942780841,0.48107806008311205,0.30181803197673873,0.11409432117802909
DTLZ7_10var_2obj_350samples_normal.csv,0.5553865840061627,0.04740243645904929,0.41804171664768797,-1.7179344176795124,0.41365242482289577,0.4803733706738754,-0.19151533632503437,0.4602819581409957,0.46578052218772537,0.48103344427520345,0.4399355286355294
DTLZ6_10var_2obj_1200samples_uniform.csv,0.8651546366669853,0.8969127084927211,0.8834501426736768,0.5555610604836856,0.8740092316852465,0.7498334579247216,0.8275901792502482,0.9050869593733697,0.898486077440048,0.9025337837928249,0.8837238887195713
DTLZ3_30var_2obj_1000samples_uniform.csv,-0.09933608254762039,-0.40899667035710197,0.8060978816641773,0.5368127457306858,0.7496113165777076,0.39183536227157956,0.6377876884939404,0.8089337661815135,0.809796927512655,0.8002923067206315,0.7913658635320016
DTLZ5_10var_2obj_350samples_uniform.csv,0.7386705730253003,0.8035544444478719,0.8220245574268245,0.5274832919163674,0.6953270455163363,0.6294843790154095,0.691632615507858,0.8315711731384088,0.8338578486356729,0.8168023705508891,0.798043767210351
DTLZ6_10var_2obj_1500samples_normal.csv,0.6216601118142802,0.6562098343457385,0.626926242109122,-8.922544278080439,0.6399019096616565,0.46487365682281656,0.3191496324438309,0.6404352512176628,0.6418656660428108,0.6572872245290318,0.5810017436376519
DTLZ4_20var_2obj_1000samples_uniform.csv,-0.04965472001483051,-0.29856066611104337,-0.10117250493880126,-0.40569216121923124,0.006238609688622443,-0.14912965918539056,-0.43905544107003136,-0.07603818778072458,-0.030246404193656318,-0.1606151665298543,-0.16434395134066615
DTLZ7_30var_2obj_800samples_uniform.csv,0.7431502419647753,0.6003475950527634,0.43361036007367026,-3.168621541056404,0.7335718886733602,0.4513154608184251,-0.07380474549071603,0.47091024163185957,0.4370942209935862,0.6083632108100324,0.5283777355415591
DTLZ7_30var_2obj_900samples_uniform.csv,0.7680984327450618,0.6929765290019183,0.47143170820038316,-4.610430879907406,0.7307011584126233,0.4583520929525313,-0.15390056758488813,0.42768712075159043,0.48310808319387344,0.5810998193164687,0.41740626707382367
DTLZ3_10var_2obj_2000samples_uniform.csv,0.13691454550122584,0.1337755381167548,0.6847936307175926,-0.5730185409693636,0.6582844641489277,0.5402621399658196,0.4361627363162208,0.684508342138135,0.6892450532143665,0.6820057405965894,0.6306441382924901
DTLZ4_10var_2obj_1200samples_normal.csv,-0.3142836854338007,-0.11171459782047366,-0.07130983746356923,-24.739193714502356,-0.044382557480881824,-0.27800017356170104,-1.121929921324302,-0.12535734599812143,-0.14260047574871293,-0.15028073840255618,-0.26737682314661626
DTLZ3_30var_2obj_150samples_uniform.csv,0.0011213457924342807,-4.870717753736177,0.7959377490132772,0.2074523535633378,0.7259071922251847,0.2931636279041222,0.569856926937667,0.786590838481122,0.804499016259307,0.7614898427421355,0.732999577812264
DTLZ7_20var_2obj_300samples_normal.csv,0.35963564898171607,-0.02801164139040946,0.3061987017005162,-1.0816585576520503,0.08273708631562415,0.1617380364242118,-0.649234682577287,0.28558597817868747,0.27493809012625636,0.345083254649302,0.33127064784200144
DTLZ7_20var_2obj_1200samples_normal.csv,0.45000038969230893,0.24121463762350637,0.3919760807031243,-0.27038728018516567,0.20184074354243942,0.3040072217233789,-0.2762247789864023,0.4217845663043607,0.41301402343793236,0.5191245316549185,0.4098128641003589
DTLZ7_20var_2obj_100samples_uniform.csv,0.5804399770389397,0.37447415092642033,0.4205951665163442,-4.4552840868824335,0.6132516078594064,0.3115877398514688,-0.5805152103666105,0.35895150358122996,0.4576233239892832,0.4272697401410033,0.18328591288393448
DTLZ6_30var_2obj_350samples_uniform.csv,0.3360445576966671,0.30978718821065365,0.8383034129030611,0.48793751654815576,0.8242506195930359,0.29635406323564695,0.6707095057381602,0.8192861138998964,0.8432549656970006,0.8187470339387156,0.8087168765224444
DTLZ3_20var_2obj_700samples_normal.csv,0.011873594693273981,-5.56578284547574,0.4288762030376412,-0.15248677106904096,0.4301854377609925,0.2577887941368714,-0.05137739274066688,0.42563508644229386,0.4161660062966285,0.4414371147415185,0.3918361209731318
DTLZ7_30var_2obj_150samples_normal.csv,0.20323513518050873,0.21126877353211693,0.20742814291729528,-1.5713075384121837,0.42567916693484176,0.1279259081655716,-0.11813139836374442,0.2880215340238421,0.2702928862043512,0.3159333523205511,0.17652026090720563
DTLZ7_20var_2obj_500samples_uniform.csv,0.7742762859398399,0.30958304127950487,0.5374128777968646,-0.748435176644975,0.7532647925993701,0.6002301658752116,0.02729894739972305,0.48856063614158085,0.5338830883795112,0.6061889693778789,0.514546038877119
